"","ego","alter","indice_norm","time","ego_name","alter_name","indice_euclidien","indice_scalar_product","indice_normalised"
"885",24,43,0.494889486430607,1,"Stroke","Accid fall",0.628268242191373,0.564999332502168,0.0420239430894309
"886",25,43,0.570764958592897,1,"Other and unspecified cardiac dis","Accid fall",0.693296001687711,0.649225415059115,0.0470400813008129
"887",26,43,0.696391027249457,1,"Chronic obstructive pulmonary dis","Accid fall",0.817056057347843,0.784882268834113,0.0705131300813008
"888",27,43,0.501776027521702,1,"Asthma","Accid fall",0.653771981655449,0.595507984167682,0.0432232113821138
"889",28,43,0.553578024433166,1,"Acute abdomen","Accid fall",0.667845361396701,0.616800305579051,0.0475811788617885
"890",29,43,0.627313168598381,1,"Liver cirrhosis","Accid fall",0.74085861762591,0.708118301860847,0.0508457723577235
"891",30,43,0.585072204419658,1,"Renal failure","Accid fall",0.726143467719637,0.689403689352224,0.0457193495934958
"892",31,43,0.513493601797475,1,"Epilepsy","Accid fall",0.64280568874201,0.583756008924093,0.0432925203252031
"893",32,43,0.552961956760141,1,"Other and unspecified NCD","Accid fall",0.707524194710426,0.652363319201463,0.0384323170731707
"894",33,43,0.602291152725617,1,"Congenital malformation","Accid fall",0.735089907152792,0.698332103332747,0.0433212601626016
"895",34,43,0.530393823038655,1,"Prematurity","Accid fall",0.617894267176086,0.552602049577766,0.0418274390243902
"896",35,43,0.553327850907599,1,"Birth asphyxia","Accid fall",0.648048537315301,0.590426006265922,0.0446105284552845
"897",36,43,0.627988149420436,1,"Neonatal pneumonia","Accid fall",0.704583644367909,0.66320466101759,0.0526733739837399
"898",37,43,0.574958324301518,1,"Neonatal sepsis","Accid fall",0.671221971753167,0.61993547883828,0.0421591463414634
"899",38,43,0.44118698851094,1,"Other and unspecified neonatal CoD","Accid fall",0.552283371604303,0.45542517093855,0.0287364634146342
"900",39,43,0.55854756644663,1,"Fresh stillbirth","Accid fall",0.618234057656314,0.550683553436955,0.0425585772357724
"901",40,43,0.538029012584335,1,"Macerated stillbirth","Accid fall",0.598288931722646,0.526588220006778,0.0391458536585366
"902",41,43,0.240021929010661,1,"Road traffic accident","Accid fall",0.363993742276397,0.233689397371569,0.0184025203252033
"903",42,43,0.164397161948972,1,"Other transport accident","Accid fall",0.336449236631618,0.203222112113157,0.0121362195121951
"904",1,44,0.539562619164953,1,"Sepsis (non-obstetric)","Accid drowning and submersion",0.615732506956839,0.530875014694455,0.0376976829268292
"905",2,44,0.644076983368858,1,"Acute resp infect incl pneumonia","Accid drowning and submersion",0.719138970010512,0.680196741501685,0.0595595528455284
"906",3,44,0.575293486921574,1,"HIV/AIDS related death","Accid drowning and submersion",0.664169600163914,0.612177185157688,0.0522142682926829
"907",4,44,0.672269029341554,1,"Diarrhoeal diseases","Accid drowning and submersion",0.748758825260996,0.706369505226355,0.0678879674796747
"908",5,44,0.553340969054874,1,"Malaria","Accid drowning and submersion",0.619767966453586,0.553470836892244,0.048390162601626
"909",6,44,0.616336276267181,1,"Measles","Accid drowning and submersion",0.692037767941403,0.647551873986984,0.0498004471544715
"910",7,44,0.624884418599871,1,"Meningitis and encephalitis","Accid drowning and submersion",0.695475392136172,0.646189146795538,0.0593390243902438
"911",8,44,0.559340907669255,1,"Tetanus","Accid drowning and submersion",0.641293340464115,0.572810132532872,0.0403476016260163
"912",9,44,0.629464228617193,1,"Pulmonary tuberculosis","Accid drowning and submersion",0.732973999306904,0.695159165589707,0.0580192276422764
"913",10,44,0.691485452720749,1,"Pertussis","Accid drowning and submersion",0.767288808822564,0.738569646780932,0.059210325203252
"914",11,44,0.567150422101483,1,"Haemorrhagic fever","Accid drowning and submersion",0.6408478065736,0.580277190078943,0.0522269918699187
"915",12,44,0.538821822653709,1,"Other and unspecified infect dis","Accid drowning and submersion",0.599787702994087,0.527648467437211,0.0455959349593495
"916",13,44,0.58434555116137,1,"Oral neoplasms","Accid drowning and submersion",0.681789038551302,0.633342354205646,0.0498110162601625
"917",14,44,0.661933267595606,1,"Digestive neoplasms","Accid drowning and submersion",0.715304688829393,0.66897329941485,0.069775650406504
"918",15,44,0.635125279722865,1,"Respiratory neoplasms","Accid drowning and submersion",0.710528432184783,0.666958284298101,0.060040406504065
"919",16,44,0.667336966932595,1,"Breast neoplasms","Accid drowning and submersion",0.767897177369098,0.739955389714272,0.0569287804878048
"920",17,44,0.715674071218765,1,"Reproductive neoplasms MF","Accid drowning and submersion",0.795370454114135,0.763519201822025,0.0760771138211382
"921",18,44,0.586451923864272,1,"Other and unspecified neoplasms","Accid drowning and submersion",0.672157382713396,0.622274293313442,0.0486197967479674
"922",19,44,0.66384178587151,1,"Severe anaemia","Accid drowning and submersion",0.767997911494709,0.735611672384084,0.0484261788617886
"923",20,44,0.699647127643021,1,"Severe malnutrition","Accid drowning and submersion",0.798042823417021,0.777848504388016,0.0616013414634145
"924",21,44,0.659526402528938,1,"Diabetes mellitus","Accid drowning and submersion",0.779133088434986,0.755381404038779,0.0556356097560975
"925",22,44,0.481236369260912,1,"Acute cardiac disease","Accid drowning and submersion",0.56614138086068,0.484266459548201,0.0379423577235773
"926",23,44,0.601137474850791,1,"Sickle cell with crisis","Accid drowning and submersion",0.717061895370581,0.666675518747813,0.0434817886178862
"927",24,44,0.578642069453468,1,"Stroke","Accid drowning and submersion",0.665232484394921,0.613127475356558,0.0495689024390243
"928",25,44,0.642568333789543,1,"Other and unspecified cardiac dis","Accid drowning and submersion",0.733840643331838,0.69988044418561,0.0534386991869918
"929",26,44,0.728585632959186,1,"Chronic obstructive pulmonary dis","Accid drowning and submersion",0.835240564603179,0.80931859624569,0.0743182520325203
"930",27,44,0.55238191034707,1,"Asthma","Accid drowning and submersion",0.667379591868162,0.614074247700335,0.04799581300813
"931",28,44,0.608722866462463,1,"Acute abdomen","Accid drowning and submersion",0.697087864025438,0.654042925764201,0.052776544715447
"932",29,44,0.644535660332351,1,"Liver cirrhosis","Accid drowning and submersion",0.741699814193637,0.708677567273455,0.0527240650406503
"933",30,44,0.663102028618096,1,"Renal failure","Accid drowning and submersion",0.762609743651666,0.733965562438281,0.0523130894308942
"934",31,44,0.556961045291837,1,"Epilepsy","Accid drowning and submersion",0.656669287701346,0.602125319541142,0.0473740650406503
"935",32,44,0.627506473592085,1,"Other and unspecified NCD","Accid drowning and submersion",0.737901522918953,0.689927904792388,0.0440829674796748
"936",33,44,0.670820130605622,1,"Congenital malformation","Accid drowning and submersion",0.766252002292572,0.736120788866584,0.0487523983739837
"937",34,44,0.597817189910298,1,"Prematurity","Accid drowning and submersion",0.648874266792523,0.592442833560098,0.0475919105691056
"938",35,44,0.617732176926107,1,"Birth asphyxia","Accid drowning and submersion",0.676436281393313,0.627360555352522,0.0502652439024389
"939",36,44,0.695836569763504,1,"Neonatal pneumonia","Accid drowning and submersion",0.737180976231192,0.704132898867127,0.0588850000000001
"940",37,44,0.653500484848416,1,"Neonatal sepsis","Accid drowning and submersion",0.708515829540045,0.66665801936862,0.0484073577235771
"941",38,44,0.525460644887416,1,"Other and unspecified neonatal CoD","Accid drowning and submersion",0.591687418871968,0.505389798515727,0.0346188211382114
"942",39,44,0.628616516510644,1,"Fresh stillbirth","Accid drowning and submersion",0.646615145596467,0.588327844053212,0.0483679268292683
"943",40,44,0.611583328448323,1,"Macerated stillbirth","Accid drowning and submersion",0.628584780406382,0.566251708857704,0.0449552032520325
"944",41,44,0.169026346077913,1,"Road traffic accident","Accid drowning and submersion",0.320389003898902,0.186172428186643,0.0130857723577236
"945",42,44,0.209632341116796,1,"Other transport accident","Accid drowning and submersion",0.348694064074721,0.216811346426815,0.0156324796747967
"946",43,44,0.22757644752062,1,"Accid fall","Accid drowning and submersion",0.363878966620256,0.23366992283917,0.0166833333333333
"947",1,45,0.498483557044907,1,"Sepsis (non-obstetric)","Accid expos to smoke fire & flame",0.603602672096569,0.511320469093467,0.0361123170731707
"948",2,45,0.609078494877959,1,"Acute resp infect incl pneumonia","Accid expos to smoke fire & flame",0.707332420913412,0.665978932289079,0.0578928861788617
"949",3,45,0.57979080388986,1,"HIV/AIDS related death","Accid expos to smoke fire & flame",0.676212225937489,0.627529241004601,0.0541167073170731
"950",4,45,0.640230178325396,1,"Diarrhoeal diseases","Accid expos to smoke fire & flame",0.743077653446562,0.700906901727449,0.0663026016260161
"951",5,45,0.551497905803605,1,"Malaria","Accid expos to smoke fire & flame",0.632230696707989,0.570330792701678,0.049650325203252
"952",6,45,0.543850394349565,1,"Measles","Accid expos to smoke fire & flame",0.628714327580314,0.566120249872279,0.045345162601626
"953",7,45,0.603913618980617,1,"Meningitis and encephalitis","Accid expos to smoke fire & flame",0.694008825627411,0.645650831745743,0.0589040650406503
"954",8,45,0.52285242785112,1,"Tetanus","Accid expos to smoke fire & flame",0.630367613442167,0.556146526765459,0.0390630487804878
"955",9,45,0.679228227064822,1,"Pulmonary tuberculosis","Accid expos to smoke fire & flame",0.767579369653712,0.739067379374556,0.0643566260162601
"956",10,45,0.650957074293888,1,"Pertussis","Accid expos to smoke fire & flame",0.761393585992931,0.732088899183184,0.0574176422764228
"957",11,45,0.551237325720606,1,"Haemorrhagic fever","Accid expos to smoke fire & flame",0.644718448757563,0.586077996094558,0.0521822764227642
"958",12,45,0.476045294136843,1,"Other and unspecified infect dis","Accid expos to smoke fire & flame",0.568331847316525,0.485630592973095,0.0415105691056911
"959",13,45,0.562012495122348,1,"Oral neoplasms","Accid expos to smoke fire & flame",0.681990374840324,0.634201150417852,0.049355731707317
"960",14,45,0.647942638017294,1,"Digestive neoplasms","Accid expos to smoke fire & flame",0.714697171611245,0.669729044656521,0.0699707723577235
"961",15,45,0.638194896764891,1,"Respiratory neoplasms","Accid expos to smoke fire & flame",0.714016665963788,0.672439263619955,0.0619753658536585
"962",16,45,0.609376112993659,1,"Breast neoplasms","Accid expos to smoke fire & flame",0.714419360475618,0.67423687954824,0.0535547967479674
"963",17,45,0.673718728217044,1,"Reproductive neoplasms MF","Accid expos to smoke fire & flame",0.755934948703548,0.71529887940537,0.0733535365853658
"964",18,45,0.543043935815125,1,"Other and unspecified neoplasms","Accid expos to smoke fire & flame",0.655569712291917,0.600721652981978,0.0464206097560975
"965",19,45,0.60173634098163,1,"Severe anaemia","Accid expos to smoke fire & flame",0.747097983212444,0.707922322398422,0.0454465040650406
"966",20,45,0.640769752828079,1,"Severe malnutrition","Accid expos to smoke fire & flame",0.762385450175955,0.735040429085278,0.0580688211382113
"967",21,45,0.560996549112026,1,"Diabetes mellitus","Accid expos to smoke fire & flame",0.720271203437435,0.683156304578919,0.0487697560975609
"968",22,45,0.467351656306948,1,"Acute cardiac disease","Accid expos to smoke fire & flame",0.562526208769489,0.478647035708373,0.0380521138211382
"969",23,45,0.576168614810233,1,"Sickle cell with crisis","Accid expos to smoke fire & flame",0.709542706125873,0.654721198745664,0.0431606504065041
"970",24,45,0.532212762566111,1,"Stroke","Accid expos to smoke fire & flame",0.648280502569676,0.591692420240889,0.0469632113821137
"971",25,45,0.591536287952058,1,"Other and unspecified cardiac dis","Accid expos to smoke fire & flame",0.7027688051888,0.660675018232811,0.0507191869918698
"972",26,45,0.70604407457578,1,"Chronic obstructive pulmonary dis","Accid expos to smoke fire & flame",0.821432313526429,0.793698037229732,0.0738385772357723
"973",27,45,0.523565507198305,1,"Asthma","Accid expos to smoke fire & flame",0.665413093738846,0.612379164027034,0.0468413414634146
"974",28,45,0.581543107259664,1,"Acute abdomen","Accid expos to smoke fire & flame",0.690219211477308,0.64526686557447,0.0519188211382113
"975",29,45,0.651105158691922,1,"Liver cirrhosis","Accid expos to smoke fire & flame",0.75389640234,0.723135995943406,0.0549395121951218
"976",30,45,0.610939410118105,1,"Renal failure","Accid expos to smoke fire & flame",0.741672004195605,0.707369963732173,0.0497724390243901
"977",31,45,0.535618300144259,1,"Epilepsy","Accid expos to smoke fire & flame",0.65846912193046,0.604761569319492,0.0469391056910568
"978",32,45,0.579959532813308,1,"Other and unspecified NCD","Accid expos to smoke fire & flame",0.718839651756344,0.662607115828171,0.0422374390243903
"979",33,45,0.622673635025454,1,"Congenital malformation","Accid expos to smoke fire & flame",0.745932196497065,0.709726103670906,0.0468580894308943
"980",34,45,0.548948878544934,1,"Prematurity","Accid expos to smoke fire & flame",0.632563738921542,0.571072614040936,0.0451163008130081
"981",35,45,0.569713483545967,1,"Birth asphyxia","Accid expos to smoke fire & flame",0.660288350898341,0.607059490475981,0.047826219512195
"982",36,45,0.649725499482794,1,"Neonatal pneumonia","Accid expos to smoke fire & flame",0.718429496241758,0.680860219146851,0.0566573577235773
"983",37,45,0.603897712104087,1,"Neonatal sepsis","Accid expos to smoke fire & flame",0.689501024689717,0.64162450127963,0.0462894715447154
"984",38,45,0.462986241454719,1,"Other and unspecified neonatal CoD","Accid expos to smoke fire & flame",0.569421459183964,0.472850777214437,0.0316960569105691
"985",39,45,0.57700940952628,1,"Fresh stillbirth","Accid expos to smoke fire & flame",0.631956230857032,0.570046556357082,0.0458841869918699
"986",40,45,0.558221765347652,1,"Macerated stillbirth","Accid expos to smoke fire & flame",0.613564433740824,0.546989595140915,0.0424714634146341
"987",41,45,0.283658282754781,1,"Road traffic accident","Accid expos to smoke fire & flame",0.387093210630537,0.26052873930257,0.0226914634146341
"988",42,45,0.213431023081443,1,"Other transport accident","Accid expos to smoke fire & flame",0.361489528000759,0.230912328574157,0.0164658130081301
"989",43,45,0.173886352752366,1,"Accid fall","Accid expos to smoke fire & flame",0.354699484412248,0.22274732186722,0.0131955284552846
"990",44,45,0.265329375494642,1,"Accid drowning and submersion","Accid expos to smoke fire & flame",0.393520179775517,0.268002837349088,0.0203333333333333
"991",1,46,0.455753840165567,1,"Sepsis (non-obstetric)","Contact with venomous plant/animal",0.566269733005067,0.471619660802734,0.0312236585365853
"992",2,46,0.569144327624805,1,"Acute resp infect incl pneumonia","Contact with venomous plant/animal",0.667945288069937,0.612407322655763,0.0518578861788618
"993",3,46,0.555217574758927,1,"HIV/AIDS related death","Contact with venomous plant/animal",0.659736763168868,0.605686014058854,0.0496386178861789
"994",4,46,0.611846402995261,1,"Diarrhoeal diseases","Contact with venomous plant/animal",0.720039985024221,0.663417319008207,0.060955894308943
"995",5,46,0.496689417136273,1,"Malaria","Contact with venomous plant/animal",0.598269477900237,0.52252306698645,0.0427618292682927
"996",6,46,0.534885934282755,1,"Measles","Contact with venomous plant/animal",0.655053854229152,0.600312318031188,0.0424932520325203
"997",7,46,0.58380703100673,1,"Meningitis and encephalitis","Contact with venomous plant/animal",0.68226137176764,0.624801386505834,0.054645975609756
"998",8,46,0.480222432304835,1,"Tetanus","Contact with venomous plant/animal",0.596495074475957,0.518587747098785,0.0339886991869919
"999",9,46,0.642639792950394,1,"Pulmonary tuberculosis","Contact with venomous plant/animal",0.733303494003964,0.69238396797932,0.0583614634146342
"1000",10,46,0.605576311289377,1,"Pertussis","Contact with venomous plant/animal",0.72081224042682,0.677685162162775,0.0510322357723577
"1001",11,46,0.520847511923457,1,"Haemorrhagic fever","Contact with venomous plant/animal",0.617536817940274,0.546858494853738,0.0472562195121952
"1002",12,46,0.477239451389761,1,"Other and unspecified infect dis","Contact with venomous plant/animal",0.569985309000092,0.490296431132162,0.0397370325203252
"1003",13,46,0.533379919130674,1,"Oral neoplasms","Contact with venomous plant/animal",0.66045389828145,0.603514848483635,0.0447426829268292
"1004",14,46,0.621467911269321,1,"Digestive neoplasms","Contact with venomous plant/animal",0.694618678155644,0.637335416532089,0.0646666666666667
"1005",15,46,0.604380032711947,1,"Respiratory neoplasms","Contact with venomous plant/animal",0.684377419926535,0.62976487340302,0.0563136991869919
"1006",16,46,0.575530402992483,1,"Breast neoplasms","Contact with venomous plant/animal",0.694432217485047,0.645127937280842,0.0483158943089431
"1007",17,46,0.648707442518785,1,"Reproductive neoplasms MF","Contact with venomous plant/animal",0.739293284980838,0.68605581298367,0.0680780487804878
"1008",18,46,0.514023396920156,1,"Other and unspecified neoplasms","Contact with venomous plant/animal",0.634544181113934,0.573919435404782,0.0419174796747967
"1009",19,46,0.537323204305385,1,"Severe anaemia","Contact with venomous plant/animal",0.718930832995625,0.67710562739074,0.0384676016260162
"1010",20,46,0.661116821535885,1,"Severe malnutrition","Contact with venomous plant/animal",0.784760123160597,0.76084373998768,0.0573116260162601
"1011",21,46,0.584660149192402,1,"Diabetes mellitus","Contact with venomous plant/animal",0.743679489050006,0.711177373429069,0.0485266260162602
"1012",22,46,0.454974207347431,1,"Acute cardiac disease","Contact with venomous plant/animal",0.564018604139016,0.482651421731349,0.0352542682926829
"1013",23,46,0.530944282136298,1,"Sickle cell with crisis","Contact with venomous plant/animal",0.680974516632086,0.624587681209691,0.0376839430894309
"1014",24,46,0.521933969542208,1,"Stroke","Contact with venomous plant/animal",0.655133324535637,0.598489191094534,0.0440026829268292
"1015",25,46,0.563871553770449,1,"Other and unspecified cardiac dis","Contact with venomous plant/animal",0.705751143629102,0.664876541541179,0.0461286585365853
"1016",26,46,0.677834062631011,1,"Chronic obstructive pulmonary dis","Contact with venomous plant/animal",0.797320188261641,0.756409887597443,0.0682214634146342
"1017",27,46,0.476393935966251,1,"Asthma","Contact with venomous plant/animal",0.643093907103476,0.579559409063012,0.0407467479674797
"1018",28,46,0.54565685009936,1,"Acute abdomen","Contact with venomous plant/animal",0.675656037056991,0.62626498286934,0.0465681300813008
"1019",29,46,0.616435725716838,1,"Liver cirrhosis","Contact with venomous plant/animal",0.728556289079802,0.693344616718134,0.0495888211382113
"1020",30,46,0.577649117122615,1,"Renal failure","Contact with venomous plant/animal",0.715775053120732,0.677152179921877,0.0447876016260162
"1021",31,46,0.539218947831591,1,"Epilepsy","Contact with venomous plant/animal",0.6700986066358,0.617692813412877,0.0451331300813008
"1022",32,46,0.54175507497103,1,"Other and unspecified NCD","Contact with venomous plant/animal",0.696704754156682,0.641518443369463,0.0373235772357724
"1023",33,46,0.593057149924933,1,"Congenital malformation","Contact with venomous plant/animal",0.726639928138102,0.689118270172139,0.0422960162601626
"1024",34,46,0.525156804706063,1,"Prematurity","Contact with venomous plant/animal",0.628180428585461,0.56570512737785,0.0410947154471545
"1025",35,46,0.527195134962124,1,"Birth asphyxia","Contact with venomous plant/animal",0.636014203730124,0.573564361762147,0.0421826829268292
"1026",36,46,0.605962169165713,1,"Neonatal pneumonia","Contact with venomous plant/animal",0.685106893469359,0.63783263787175,0.0504569918699188
"1027",37,46,0.5731069211642,1,"Neonatal sepsis","Contact with venomous plant/animal",0.66565483531006,0.613660599049598,0.0416744715447154
"1028",38,46,0.426939577781557,1,"Other and unspecified neonatal CoD","Contact with venomous plant/animal",0.56052421852147,0.469894097585154,0.0275485365853658
"1029",39,46,0.586469343699276,1,"Fresh stillbirth","Contact with venomous plant/animal",0.647841550398066,0.587392685517224,0.0443290243902439
"1030",40,46,0.567163060668769,1,"Macerated stillbirth","Contact with venomous plant/animal",0.628977375380459,0.565371141790517,0.0409202845528456
"1031",41,46,0.275518422497033,1,"Road traffic accident","Contact with venomous plant/animal",0.38294301852426,0.254342709954666,0.0209563008130081
"1032",42,46,0.201533765153593,1,"Other transport accident","Contact with venomous plant/animal",0.3543137175829,0.221935679223461,0.0147550406504065
"1033",43,46,0.15617056881696,1,"Accid fall","Contact with venomous plant/animal",0.340903143700731,0.207758562979664,0.0112367073170732
"1034",44,46,0.260304503927217,1,"Accid drowning and submersion","Contact with venomous plant/animal",0.382183673481073,0.253715253843089,0.0189241056910569
"1035",45,46,0.20343964873419,1,"Accid expos to smoke fire & flame","Contact with venomous plant/animal",0.373128626824166,0.242081394666784,0.0153143495934959
"1036",1,47,0.461059723684459,1,"Sepsis (non-obstetric)","Exposure to force of nature",0.568180510915817,0.47475561290383,0.0307442682926829
"1037",2,47,0.588267350916401,1,"Acute resp infect incl pneumonia","Exposure to force of nature",0.69165885713519,0.642655371090858,0.0525248373983739
"1038",3,47,0.566996833866902,1,"HIV/AIDS related death","Exposure to force of nature",0.663202829221068,0.610003528106685,0.0496551626016259
"1039",4,47,0.622026493975051,1,"Diarrhoeal diseases","Exposure to force of nature",0.730306727006789,0.676454483368921,0.0608329268292682
"1040",5,47,0.525026387744508,1,"Malaria","Exposure to force of nature",0.60965457095543,0.537111281454276,0.0442416260162601
"1041",6,47,0.567964620216734,1,"Measles","Exposure to force of nature",0.662952512095491,0.61037273080673,0.0440828048780487
"1042",7,47,0.588568851942013,1,"Meningitis and encephalitis","Exposure to force of nature",0.686153317576446,0.629451948094131,0.0540156910569105
"1043",8,47,0.489874957329609,1,"Tetanus","Exposure to force of nature",0.59895397981535,0.522195242411572,0.0337763008130081
"1044",9,47,0.661108017473998,1,"Pulmonary tuberculosis","Exposure to force of nature",0.753858615901649,0.718027108818058,0.0588300406504065
"1045",10,47,0.630408435161893,1,"Pertussis","Exposure to force of nature",0.746511134703567,0.70989376281797,0.0519723577235773
"1046",11,47,0.528004016512327,1,"Haemorrhagic fever","Exposure to force of nature",0.625579967187772,0.557047819806699,0.046940243902439
"1047",12,47,0.493181852216061,1,"Other and unspecified infect dis","Exposure to force of nature",0.574856056271986,0.496676426388437,0.0401628455284553
"1048",13,47,0.53274318922542,1,"Oral neoplasms","Exposure to force of nature",0.660495044068704,0.603288720243023,0.043715325203252
"1049",14,47,0.629292186610878,1,"Digestive neoplasms","Exposure to force of nature",0.698317092521501,0.641705760152787,0.0643303658536585
"1050",15,47,0.616574906237038,1,"Respiratory neoplasms","Exposure to force of nature",0.696075715798106,0.644545653848925,0.0563227642276422
"1051",16,47,0.5847900358479,1,"Breast neoplasms","Exposure to force of nature",0.696083089254214,0.646936307928236,0.0480241463414633
"1052",17,47,0.657734029841684,1,"Reproductive neoplasms MF","Exposure to force of nature",0.743669386283925,0.691294427113089,0.0678228861788617
"1053",18,47,0.521182722172166,1,"Other and unspecified neoplasms","Exposure to force of nature",0.636126965672092,0.575892006673658,0.0415484959349593
"1054",19,47,0.571813981132405,1,"Severe anaemia","Exposure to force of nature",0.727126358331721,0.687717410569219,0.0398914634146341
"1055",20,47,0.672328568164365,1,"Severe malnutrition","Exposure to force of nature",0.786552266574492,0.762879866604177,0.0570544308943088
"1056",21,47,0.591681774020693,1,"Diabetes mellitus","Exposure to force of nature",0.744197468109029,0.711694195816614,0.0480277235772357
"1057",22,47,0.46326704957581,1,"Acute cardiac disease","Exposure to force of nature",0.565164897066461,0.484162329024532,0.035049918699187
"1058",23,47,0.545436267651175,1,"Sickle cell with crisis","Exposure to force of nature",0.682616494206851,0.627123333692731,0.0377153658536586
"1059",24,47,0.532405214642437,1,"Stroke","Exposure to force of nature",0.657552875914586,0.601401698449629,0.0439121544715446
"1060",25,47,0.570088641307661,1,"Other and unspecified cardiac dis","Exposure to force of nature",0.707084989426394,0.666513033957968,0.0455950406504064
"1061",26,47,0.690303073932759,1,"Chronic obstructive pulmonary dis","Exposure to force of nature",0.813154209755382,0.776490261754845,0.0682144308943089
"1062",27,47,0.49411904686745,1,"Asthma","Exposure to force of nature",0.663239435773503,0.605445850284016,0.0413594715447155
"1063",28,47,0.55758830375313,1,"Acute abdomen","Exposure to force of nature",0.689785157809794,0.644140840598672,0.0465670325203251
"1064",29,47,0.628171213468736,1,"Liver cirrhosis","Exposure to force of nature",0.734217108736036,0.700418868253892,0.0493844715447153
"1065",30,47,0.585140439332677,1,"Renal failure","Exposure to force of nature",0.720656392135625,0.683335448104185,0.0442986991869917
"1066",31,47,0.539429116167759,1,"Epilepsy","Exposure to force of nature",0.669240997842701,0.616390260803813,0.0441645528455284
"1067",32,47,0.552417695317356,1,"Other and unspecified NCD","Exposure to force of nature",0.698625241748824,0.644474620234683,0.0370482520325203
"1068",33,47,0.598757506003339,1,"Congenital malformation","Exposure to force of nature",0.729227452824518,0.692525566308686,0.0416079268292683
"1069",34,47,0.518186116945819,1,"Prematurity","Exposure to force of nature",0.629315474218394,0.567101466418176,0.0396019105691057
"1070",35,47,0.54210996710439,1,"Birth asphyxia","Exposure to force of nature",0.65959318406635,0.603838825348378,0.042385
"1071",36,47,0.628387413653427,1,"Neonatal pneumonia","Exposure to force of nature",0.703341825431762,0.660824027917434,0.0511754878048781
"1072",37,47,0.573593966025922,1,"Neonatal sepsis","Exposure to force of nature",0.668416137089337,0.617277842651026,0.0406612601626016
"1073",38,47,0.423228214998213,1,"Other and unspecified neonatal CoD","Exposure to force of nature",0.562991881195727,0.473599260074222,0.026535325203252
"1074",39,47,0.578683115370009,1,"Fresh stillbirth","Exposure to force of nature",0.648725633168747,0.588257826525814,0.0426825609756098
"1075",40,47,0.558437684621137,1,"Macerated stillbirth","Exposure to force of nature",0.629742109993711,0.566175601262411,0.039269837398374
"1076",41,47,0.278649563887904,1,"Road traffic accident","Exposure to force of nature",0.382006779121245,0.253012531145233,0.0206850406504065
"1077",42,47,0.201243675562402,1,"Other transport accident","Exposure to force of nature",0.353085689537526,0.220343765277188,0.0143658943089431
"1078",43,47,0.151678169821581,1,"Accid fall","Exposure to force of nature",0.338546981006154,0.205038476730879,0.0106361788617886
"1079",44,47,0.248508125296827,1,"Accid drowning and submersion","Exposure to force of nature",0.37973826812692,0.250651859435551,0.0176121951219512
"1080",45,47,0.190088352951334,1,"Accid expos to smoke fire & flame","Exposure to force of nature",0.370960107984295,0.239279660604279,0.0139617886178862
"1081",46,47,0.143312766767424,1,"Contact with venomous plant/animal","Exposure to force of nature",0.340098070070205,0.20734025771444,0.00996231707317073
"1082",1,48,0.478804121886609,1,"Sepsis (non-obstetric)","Accid poisoning & noxious subs",0.572512861185992,0.472312330195811,0.0356284959349593
"1083",2,48,0.597147261460666,1,"Acute resp infect incl pneumonia","Accid poisoning & noxious subs",0.690010752540648,0.643388352784485,0.0579334552845528
"1084",3,48,0.522867222318664,1,"HIV/AIDS related death","Accid poisoning & noxious subs",0.628292492482401,0.566039226786707,0.0498320731707316
"1085",4,48,0.552177597670242,1,"Diarrhoeal diseases","Accid poisoning & noxious subs",0.657641207348067,0.586886978922363,0.0582699999999999
"1086",5,48,0.464011467547352,1,"Malaria","Accid poisoning & noxious subs",0.575632616595903,0.496040215570718,0.0426868292682926
"1087",6,48,0.583755856782292,1,"Measles","Accid poisoning & noxious subs",0.672099926601349,0.622200881081634,0.0498206910569105
"1088",7,48,0.535188654656454,1,"Meningitis and encephalitis","Accid poisoning & noxious subs",0.65742824162719,0.596987444873704,0.0532535772357722
"1089",8,48,0.498729517343825,1,"Tetanus","Accid poisoning & noxious subs",0.601940374282199,0.520615107637115,0.0382418292682927
"1090",9,48,0.635403203808287,1,"Pulmonary tuberculosis","Accid poisoning & noxious subs",0.728204633716628,0.689196503795093,0.0614541056910569
"1091",10,48,0.607903952336816,1,"Pertussis","Accid poisoning & noxious subs",0.708138715469841,0.664709348946934,0.0548159349593496
"1092",11,48,0.458908713982706,1,"Haemorrhagic fever","Accid poisoning & noxious subs",0.570593339769679,0.488857772850519,0.0443447967479674
"1093",12,48,0.468277805131572,1,"Other and unspecified infect dis","Accid poisoning & noxious subs",0.556091323850201,0.470694056863317,0.0417543902439025
"1094",13,48,0.555493982351126,1,"Oral neoplasms","Accid poisoning & noxious subs",0.65897742556563,0.604147295750416,0.049875975609756
"1095",14,48,0.606626879951849,1,"Digestive neoplasms","Accid poisoning & noxious subs",0.674258635735764,0.61587895861151,0.0667023983739837
"1096",15,48,0.6457506771821,1,"Respiratory neoplasms","Accid poisoning & noxious subs",0.709250037741855,0.665373212443583,0.0639793495934959
"1097",16,48,0.612185751409729,1,"Breast neoplasms","Accid poisoning & noxious subs",0.700615285797976,0.655987196111732,0.0550059349593495
"1098",17,48,0.654390874588299,1,"Reproductive neoplasms MF","Accid poisoning & noxious subs",0.73310418066059,0.683901048300044,0.0725363821138211
