"","ego","alter","index_age_sex","time","ego_name","alter_name","age_grp","sex","indice_norm","indice_euclidien","indice_scalar_product","indice_normalised"
"4160",33,58,0.768345826505667,1,"Congenital malformation","Anaemia of pregnancy","child","female",0.785796148299281,0.834965795355871,0.814188682628639,0.0707658943089432
"4161",41,58,0.833265314520363,1,"Road traffic accident","Anaemia of pregnancy","child","female",0.748113252854993,0.798639262169878,0.777502607979767,0.070920406504065
"4162",42,58,0.820784786624204,1,"Other transport accident","Anaemia of pregnancy","child","female",0.762594689224826,0.832976484889563,0.817973091974639,0.0701216666666667
"4163",43,58,0.78014286569314,1,"Accid fall","Anaemia of pregnancy","child","female",0.734189947439527,0.790131925146022,0.766477700339626,0.0665830894308943
"4164",44,58,0.842778439364602,1,"Accid drowning and submersion","Anaemia of pregnancy","child","female",0.757036211124568,0.806232405156635,0.786435058819801,0.0692215447154471
"4165",45,58,0.788899200693762,1,"Accid expos to smoke fire & flame","Anaemia of pregnancy","child","female",0.753449119754546,0.797917083299912,0.777014194894439,0.0708353658536585
"4166",46,58,0.781386476476126,1,"Contact with venomous plant/animal","Anaemia of pregnancy","child","female",0.729957486020842,0.791578291800485,0.766984899808853,0.0657548373983741
"4167",47,58,0.782742571892208,1,"Exposure to force of nature","Anaemia of pregnancy","child","female",0.738734705233156,0.792864923456066,0.768348324123955,0.0651949593495935
"4168",48,58,0.792238925029915,1,"Accid poisoning & noxious subs","Anaemia of pregnancy","child","female",0.712892085819054,0.757571085263064,0.727453988278672,0.0684247154471544
"4169",49,58,0.791248478531512,1,"Intentional self-harm","Anaemia of pregnancy","child","female",0.706809770635536,0.760007983405531,0.730261372823855,0.0670223170731707
"4170",50,58,0.834416863774791,1,"Assault","Anaemia of pregnancy","child","female",0.7191438425291,0.779069163851341,0.755393656519376,0.0705312601626017
"4171",51,58,0.733464113914563,1,"Other and unspecified external CoD","Anaemia of pregnancy","child","female",0.686043095139374,0.702985806425465,0.648960860568311,0.0609358536585367
"4172",52,58,0.583354475176063,1,"Ectopic pregnancy","Anaemia of pregnancy","child","female",0.467641611476481,0.546174188537301,0.459073496685734,0.0477683739837398
"4173",53,58,0.590592921250898,1,"Abortion-related death","Anaemia of pregnancy","child","female",0.512078181773491,0.55715932677245,0.472068792755408,0.0575874796747968
"4174",54,58,0.682501925737801,1,"Pregnancy-induced hypertension","Anaemia of pregnancy","child","female",0.533791776098158,0.640028625896857,0.580361492947043,0.060609756097561
"4175",55,58,0.360626449696607,1,"Obstetric haemorrhage","Anaemia of pregnancy","child","female",0.277639118928032,0.345149251830853,0.200129768721768,0.0335528455284553
"4176",56,58,0.595254985075004,1,"Obstructed labour","Anaemia of pregnancy","child","female",0.464196707013146,0.558977176562846,0.476089213971428,0.0515772357723577
"4177",57,58,0.627464494849211,1,"Pregnancy-related sepsis","Anaemia of pregnancy","child","female",0.490940990922469,0.584948291220654,0.50871681863301,0.050640243902439
"4178",1,59,0.752048397875369,1,"Sepsis (non-obstetric)","Ruptured uterus","child","female",0.740197299411683,0.766111896816655,0.706146101072697,0.0686154471544717
"4179",2,59,0.810129872387042,1,"Acute resp infect incl pneumonia","Ruptured uterus","child","female",0.787713688396573,0.81728188572468,0.799610526386093,0.0908269105691056
"4180",3,59,0.825577818617066,1,"HIV/AIDS related death","Ruptured uterus","child","female",0.769167730705586,0.791456356399671,0.765457980397348,0.0873719512195122
"4181",4,59,0.719644236133491,1,"Diarrhoeal diseases","Ruptured uterus","child","female",0.693494527473601,0.739514164694724,0.706167433048371,0.0858650813008129
"4182",5,59,0.704663614608246,1,"Malaria","Ruptured uterus","child","female",0.720499396782767,0.721185055824601,0.681642154185589,0.0794585772357724
"4183",6,59,0.78867002391853,1,"Measles","Ruptured uterus","child","female",0.769013399441427,0.808334884388554,0.78440715130088,0.0796947967479675
"4184",7,59,0.770465655598138,1,"Meningitis and encephalitis","Ruptured uterus","child","female",0.738343507575205,0.77340718840521,0.748439881110007,0.0869707723577235
"4185",8,59,0.761726676346908,1,"Tetanus","Ruptured uterus","child","female",0.747975525669883,0.779330692795299,0.732554767303024,0.0710321951219513
"4186",9,59,0.91334067473533,1,"Pulmonary tuberculosis","Ruptured uterus","child","female",0.827311988044262,0.876620281111429,0.868880823460706,0.0951443089430895
"4187",10,59,0.814275302038364,1,"Pertussis","Ruptured uterus","child","female",0.77107780321824,0.831045213815451,0.816528022748874,0.0836306910569106
"4188",11,59,0.653533640493168,1,"Haemorrhagic fever","Ruptured uterus","child","female",0.662096793306527,0.664044977014881,0.609404487054657,0.0760871138211382
"4189",12,59,0.692709413250111,1,"Other and unspecified infect dis","Ruptured uterus","child","female",0.686590997563319,0.695067984362939,0.636429803170457,0.073776463414634
"4190",18,59,0.818933200406723,1,"Other and unspecified neoplasms","Ruptured uterus","child","female",0.761943682807894,0.814080577125846,0.791345096299677,0.0805654471544716
"4191",19,59,0.761117927514053,1,"Severe anaemia","Ruptured uterus","child","female",0.74520486666828,0.7728184377943,0.723555849441697,0.0713758130081301
"4192",20,59,0.83335406789719,1,"Severe malnutrition","Ruptured uterus","child","female",0.812411643936061,0.847734002277567,0.834179978405393,0.0900786178861787
"4193",21,59,0.831642003031318,1,"Diabetes mellitus","Ruptured uterus","child","female",0.792158116473462,0.835044211029553,0.818605419614481,0.0849103658536586
"4194",22,59,0.679132554259524,1,"Acute cardiac disease","Ruptured uterus","child","female",0.684693534451914,0.70965222976284,0.656743470093251,0.0696163821138213
"4195",23,59,0.766121681205473,1,"Sickle cell with crisis","Ruptured uterus","child","female",0.743299668822548,0.785587519415323,0.734085974094332,0.0707355691056912
"4196",24,59,0.752876316047846,1,"Stroke","Ruptured uterus","child","female",0.737629823904084,0.766863714358021,0.737007405112894,0.0800298373983738
"4197",25,59,0.803654379670535,1,"Other and unspecified cardiac dis","Ruptured uterus","child","female",0.767030578320008,0.820124252653135,0.798248022856657,0.0813021544715445
"4198",26,59,0.876474072151623,1,"Chronic obstructive pulmonary dis","Ruptured uterus","child","female",0.839375879614945,0.894242040450445,0.887256711460542,0.104783658536585
"4199",27,59,0.750125443501696,1,"Asthma","Ruptured uterus","child","female",0.697358330066842,0.74815307206706,0.71614448856338,0.0765145528455283
"4200",28,59,0.561457652172863,1,"Acute abdomen","Ruptured uterus","child","female",0.595230566652268,0.579839178359075,0.491864655097336,0.0651969105691058
"4201",29,59,0.759653797072647,1,"Liver cirrhosis","Ruptured uterus","child","female",0.734291744966263,0.777402086768345,0.742177531269648,0.0768314227642278
"4202",30,59,0.706326272663592,1,"Renal failure","Ruptured uterus","child","female",0.687160000175835,0.720927619044453,0.667779084073465,0.0699001219512197
"4203",31,59,0.769357851297831,1,"Epilepsy","Ruptured uterus","child","female",0.738800214461372,0.76600065198962,0.735999138463866,0.0797090650406502
"4204",32,59,0.799297636851382,1,"Other and unspecified NCD","Ruptured uterus","child","female",0.757909300054676,0.799549092723201,0.747986632667626,0.0705482926829268
"4205",33,59,0.780388116127414,1,"Congenital malformation","Ruptured uterus","child","female",0.804107792087293,0.835923340207786,0.809501796219936,0.0767983739837399
"4206",41,59,0.737598200649347,1,"Road traffic accident","Ruptured uterus","child","female",0.672966481858211,0.718758209334457,0.67437818460375,0.067465081300813
"4207",42,59,0.730913182791403,1,"Other transport accident","Ruptured uterus","child","female",0.692453505813182,0.749551490429885,0.712896611345948,0.0674468292682926
"4208",43,59,0.706469371844586,1,"Accid fall","Ruptured uterus","child","female",0.67150362253732,0.71996222985483,0.673956902037367,0.0645586585365854
"4209",44,59,0.762124804342768,1,"Accid drowning and submersion","Ruptured uterus","child","female",0.695310818493245,0.739739206740082,0.700660841413658,0.0673678455284552
"4210",45,59,0.72167227726657,1,"Accid expos to smoke fire & flame","Ruptured uterus","child","female",0.694255302192806,0.733796333573865,0.694500147357346,0.0690548373983739
"4211",46,59,0.713638170247568,1,"Contact with venomous plant/animal","Ruptured uterus","child","female",0.668389730043005,0.72701673943242,0.680280298849845,0.0638523577235773
"4212",47,59,0.723283963928424,1,"Exposure to force of nature","Ruptured uterus","child","female",0.676756590263785,0.73608160215085,0.691543230972683,0.0634144308943089
"4213",48,59,0.676672836549034,1,"Accid poisoning & noxious subs","Ruptured uterus","child","female",0.627449699529708,0.656935279621776,0.59390995936832,0.0636441869918699
"4214",49,59,0.732443182415666,1,"Intentional self-harm","Ruptured uterus","child","female",0.669722762291002,0.711372386222718,0.6641489002562,0.0671564227642276
"4215",50,59,0.752871009416651,1,"Assault","Ruptured uterus","child","female",0.65877803727676,0.714978367363482,0.675323651920383,0.0682019512195123
"4216",51,59,0.654631804205414,1,"Other and unspecified external CoD","Ruptured uterus","child","female",0.615068083809125,0.636317008058213,0.547452255042738,0.057984593495935
"4217",52,59,0.3549936409163,1,"Ectopic pregnancy","Ruptured uterus","child","female",0.265175805755127,0.33765079184854,0.197128010118348,0.0285325609756097
"4218",53,59,0.461988361766807,1,"Abortion-related death","Ruptured uterus","child","female",0.36011834886645,0.440394847588723,0.324798902009896,0.0424614227642276
"4219",54,59,0.626748589960716,1,"Pregnancy-induced hypertension","Ruptured uterus","child","female",0.521499662661303,0.592889542695493,0.519913576460624,0.0620568699186992
"4220",55,59,0.483845769407277,1,"Obstetric haemorrhage","Ruptured uterus","child","female",0.397389464198068,0.463125984671333,0.350966722840502,0.0501910162601626
"4221",56,59,0.331766676246996,1,"Obstructed labour","Ruptured uterus","child","female",0.25761754884609,0.316546430639082,0.179347085534267,0.0300284146341463
"4222",57,59,0.542589117157153,1,"Pregnancy-related sepsis","Ruptured uterus","child","female",0.459073393035944,0.511728683698333,0.407053462629505,0.0498556504065041
"4223",58,59,0.512026787057791,1,"Anaemia of pregnancy","Ruptured uterus","child","female",0.418032212449196,0.485228176100557,0.378265501717337,0.0477682520325203
"4224",1,60,0.675171748894472,1,"Sepsis (non-obstetric)","Other and unspecified maternal CoD","child","female",0.674805878778332,0.705223855396589,0.657135728823024,0.0487517073170733
"4225",2,60,0.784268072696764,1,"Acute resp infect incl pneumonia","Other and unspecified maternal CoD","child","female",0.749267358608138,0.795916019966906,0.771916304980891,0.0710688617886178
"4226",3,60,0.744629521039272,1,"HIV/AIDS related death","Other and unspecified maternal CoD","child","female",0.705428345972822,0.709436591326476,0.668211222538609,0.0657032520325204
"4227",4,60,0.664935731997761,1,"Diarrhoeal diseases","Other and unspecified maternal CoD","child","female",0.633159095905572,0.695666462102296,0.627508577330318,0.0654444308943091
"4228",5,60,0.666665118067326,1,"Malaria","Other and unspecified maternal CoD","child","female",0.693560641885853,0.692368278810035,0.643187682499595,0.0623020731707318
"4229",6,60,0.739328096290923,1,"Measles","Other and unspecified maternal CoD","child","female",0.709568137745528,0.772592802976392,0.747145501351887,0.0590213008130082
"4230",7,60,0.763514319164951,1,"Meningitis and encephalitis","Other and unspecified maternal CoD","child","female",0.736401165158017,0.768136219968041,0.73303237379999,0.0716801219512195
"4231",8,60,0.691974860180252,1,"Tetanus","Other and unspecified maternal CoD","child","female",0.685344869913424,0.72742783784914,0.689237979024595,0.0510668292682928
"4232",9,60,0.871743499575343,1,"Pulmonary tuberculosis","Other and unspecified maternal CoD","child","female",0.777059696038176,0.830769345574943,0.811304396155711,0.0734716260162602
"4233",10,60,0.758744983796297,1,"Pertussis","Other and unspecified maternal CoD","child","female",0.729459927730465,0.787086904621955,0.759165842900726,0.0641969512195122
"4234",11,60,0.665164002312171,1,"Haemorrhagic fever","Other and unspecified maternal CoD","child","female",0.664456389228007,0.678303409970403,0.624224392024351,0.0627679268292684
"4235",12,60,0.656559887168737,1,"Other and unspecified infect dis","Other and unspecified maternal CoD","child","female",0.673512603267268,0.663738909150503,0.611638616639424,0.0585955691056912
"4236",18,60,0.723986080670038,1,"Other and unspecified neoplasms","Other and unspecified maternal CoD","child","female",0.715768370597892,0.729078404118892,0.693633088881725,0.0610431707317074
"4237",19,60,0.729818570550385,1,"Severe anaemia","Other and unspecified maternal CoD","child","female",0.711856037568558,0.750204852389099,0.717535933759967,0.0536218292682927
"4238",20,60,0.768801183792076,1,"Severe malnutrition","Other and unspecified maternal CoD","child","female",0.753394100468973,0.797987678414863,0.776049429719643,0.0681254471544717
"4239",21,60,0.762222750787404,1,"Diabetes mellitus","Other and unspecified maternal CoD","child","female",0.721260221147506,0.774321580937061,0.748108518787264,0.0625587398373984
"4240",22,60,0.605440104756808,1,"Acute cardiac disease","Other and unspecified maternal CoD","child","female",0.644132630718116,0.659743458568212,0.606479905752699,0.0523176829268294
"4241",23,60,0.665389983380671,1,"Sickle cell with crisis","Other and unspecified maternal CoD","child","female",0.673949841366918,0.707775845751948,0.661154243649192,0.0503514227642278
"4242",24,60,0.695243653006947,1,"Stroke","Other and unspecified maternal CoD","child","female",0.672801600112292,0.719969742997648,0.680118111614298,0.0592352032520327
"4243",25,60,0.713650083853135,1,"Other and unspecified cardiac dis","Other and unspecified maternal CoD","child","female",0.697310664723393,0.749856202929867,0.71948615937966,0.0596497967479676
"4244",26,60,0.825295042679845,1,"Chronic obstructive pulmonary dis","Other and unspecified maternal CoD","child","female",0.791663973044565,0.856034610383307,0.829465253091093,0.0826353658536586
"4245",27,60,0.703196196412404,1,"Asthma","Other and unspecified maternal CoD","child","female",0.637488421994068,0.704677318407343,0.65749869278505,0.0569068292682928
"4246",28,60,0.385483511152791,1,"Acute abdomen","Other and unspecified maternal CoD","child","female",0.498505024323018,0.435353125955457,0.316334253187501,0.0444062601626018
"4247",29,60,0.655294914020541,1,"Liver cirrhosis","Other and unspecified maternal CoD","child","female",0.651915247468529,0.694079151036176,0.650237805557003,0.0548782520325205
"4248",30,60,0.565696969337948,1,"Renal failure","Other and unspecified maternal CoD","child","female",0.594773811435254,0.603644763190247,0.534021074490097,0.0483371951219514
"4249",31,60,0.699203335337826,1,"Epilepsy","Other and unspecified maternal CoD","child","female",0.660267445985221,0.701311451568364,0.656448841372526,0.0577315040650408
"4250",32,60,0.65396660566084,1,"Other and unspecified NCD","Other and unspecified maternal CoD","child","female",0.673448690423153,0.68163186598685,0.624196293687517,0.0489121951219512
"4251",33,60,0.645293803422433,1,"Congenital malformation","Other and unspecified maternal CoD","child","female",0.725161319674556,0.773700533837641,0.747967175541566,0.0544264227642278
"4252",41,60,0.694918238043757,1,"Road traffic accident","Other and unspecified maternal CoD","child","female",0.634940308353775,0.676157294108854,0.626029742850229,0.0506663008130081
"4253",42,60,0.675897385728723,1,"Other transport accident","Other and unspecified maternal CoD","child","female",0.643619443473007,0.707997651081984,0.666707864962931,0.0495260975609756
"4254",43,60,0.640753626231999,1,"Accid fall","Other and unspecified maternal CoD","child","female",0.615656669547233,0.66507745680095,0.612633511152503,0.0465972764227642
"4255",44,60,0.715338446501759,1,"Accid drowning and submersion","Other and unspecified maternal CoD","child","female",0.64207342075495,0.692431238128685,0.646949862540952,0.0490771951219512
"4256",45,60,0.664248526087855,1,"Accid expos to smoke fire & flame","Other and unspecified maternal CoD","child","female",0.642018137451363,0.685492992158019,0.637368854412881,0.0507276016260162
"4257",46,60,0.650214589733761,1,"Contact with venomous plant/animal","Other and unspecified maternal CoD","child","female",0.606368636317861,0.674544956721103,0.625308633330881,0.0455251219512196
"4258",47,60,0.660687570755158,1,"Exposure to force of nature","Other and unspecified maternal CoD","child","female",0.615523823318367,0.684170765094436,0.637601365007061,0.0450871951219512
"4259",48,60,0.608078425818315,1,"Accid poisoning & noxious subs","Other and unspecified maternal CoD","child","female",0.559608112632731,0.589432474252217,0.514002083631902,0.0453169512195121
"4260",49,60,0.677393428326462,1,"Intentional self-harm","Other and unspecified maternal CoD","child","female",0.615853844853261,0.656879250697887,0.601659470019181,0.0491584552845529
"4261",50,60,0.710855119879508,1,"Assault","Other and unspecified maternal CoD","child","female",0.601534715575574,0.66872512425699,0.609605346122277,0.0499722764227643
"4262",51,60,0.559354860496778,1,"Other and unspecified external CoD","Other and unspecified maternal CoD","child","female",0.548560965872328,0.547034192367877,0.459269482312932,0.0404948373983739
"4263",52,60,0.294194482456562,1,"Ectopic pregnancy","Other and unspecified maternal CoD","child","female",0.247717694254295,0.275444514614772,0.130219457836081,0.0215874390243902
"4264",53,60,0.43164829974003,1,"Abortion-related death","Other and unspecified maternal CoD","child","female",0.335026538890685,0.406016088559273,0.254684723219321,0.0326504471544715
"4265",54,60,0.594290505913155,1,"Pregnancy-induced hypertension","Other and unspecified maternal CoD","child","female",0.451803151012737,0.553629248054759,0.450766148842909,0.0445223170731707
"4266",55,60,0.61125553987708,1,"Obstetric haemorrhage","Other and unspecified maternal CoD","child","female",0.451000874466612,0.574876454835085,0.460100013493644,0.0477377642276423
"4267",56,60,0.393831632996565,1,"Obstructed labour","Other and unspecified maternal CoD","child","female",0.320457493698909,0.368999891274866,0.222296303920574,0.0307987398373984
"4268",57,60,0.436218159792525,1,"Pregnancy-related sepsis","Other and unspecified maternal CoD","child","female",0.343106026822258,0.405051656106512,0.27570190293184,0.0302438617886179
"4269",58,60,0.617149746158305,1,"Anaemia of pregnancy","Other and unspecified maternal CoD","child","female",0.461615088871875,0.57069176122707,0.481172978148079,0.0433068699186992
"4270",59,60,0.434658887214198,1,"Ruptured uterus","Other and unspecified maternal CoD","child","female",0.343798910225908,0.409325044566844,0.255487663029421,0.0341279674796748
"4271",1,2,0.530921786509598,1,"Sepsis (non-obstetric)","Acute resp infect incl pneumonia","under5","female",0.284469341859767,0.460770268984101,0.300808305531764,0.0251137398373984
"4272",1,3,0.671955579377455,1,"Sepsis (non-obstetric)","HIV/AIDS related death","under5","female",0.511908529570588,0.578370750874546,0.479070063098499,0.0443165040650408
"4273",2,3,0.658840597733444,1,"Acute resp infect incl pneumonia","HIV/AIDS related death","under5","female",0.519924430735868,0.595023675735685,0.521018010692324,0.0567636585365854
"4274",1,4,0.787471422518798,1,"Sepsis (non-obstetric)","Diarrhoeal diseases","under5","female",0.553412117086227,0.697219740313877,0.594142143897379,0.0535666260162604
"4275",2,4,0.837826108098178,1,"Acute resp infect incl pneumonia","Diarrhoeal diseases","under5","female",0.63084895045136,0.757549120645687,0.724170901358004,0.0753227235772356
"4276",3,4,0.704855614168814,1,"HIV/AIDS related death","Diarrhoeal diseases","under5","female",0.592905828416132,0.654673071535956,0.583838193338556,0.0697775203252033
"4277",1,5,0.474649635469302,1,"Sepsis (non-obstetric)","Malaria","under5","female",0.396997098454804,0.419193831037924,0.249659975315263,0.0330543495934959
"4278",2,5,0.533689764417021,1,"Acute resp infect incl pneumonia","Malaria","under5","female",0.449690648258255,0.486167307562135,0.382276953710003,0.0476071951219512
"4279",3,5,0.695012351660975,1,"HIV/AIDS related death","Malaria","under5","female",0.557029456200132,0.622694742813863,0.557574065213927,0.0580173577235773
"4280",4,5,0.719787707429634,1,"Diarrhoeal diseases","Malaria","under5","female",0.570142710004485,0.663821475213107,0.603276442784152,0.0652113008130082
"4281",1,6,0.54294670564769,1,"Sepsis (non-obstetric)","Measles","under5","female",0.367780132503744,0.467444102001782,0.336092264870798,0.0281759349593496
"4282",2,6,0.586232014965076,1,"Acute resp infect incl pneumonia","Measles","under5","female",0.428327824039094,0.526317255212492,0.42953289195364,0.0424971544715447
"4283",3,6,0.762398527972391,1,"HIV/AIDS related death","Measles","under5","female",0.595274445534885,0.675458963304453,0.626398122099022,0.0580421138211382
"4284",4,6,0.782865116983342,1,"Diarrhoeal diseases","Measles","under5","female",0.546695294679226,0.693922837834841,0.632335043387397,0.058893861788618
"4285",5,6,0.590938527616214,1,"Malaria","Measles","under5","female",0.406746197005246,0.532016751392061,0.437924500104525,0.0383132926829269
"4286",1,7,0.534151874552004,1,"Sepsis (non-obstetric)","Meningitis and encephalitis","under5","female",0.413057117893292,0.496986534535659,0.327744479551715,0.0374932113821138
"4287",2,7,0.645417729833411,1,"Acute resp infect incl pneumonia","Meningitis and encephalitis","under5","female",0.523912341195413,0.598755926068322,0.526135100321069,0.0593989024390244
"4288",3,7,0.782320877631614,1,"HIV/AIDS related death","Meningitis and encephalitis","under5","female",0.625644582052359,0.699488676788982,0.651873336766654,0.0698619918699188
"4289",4,7,0.806936385445004,1,"Diarrhoeal diseases","Meningitis and encephalitis","under5","female",0.650371097671357,0.74604096620946,0.713416179226395,0.0792713008130081
"4290",5,7,0.52699352518718,1,"Malaria","Meningitis and encephalitis","under5","female",0.422913640347191,0.499903493467022,0.396940244561424,0.0458243089430895
"4291",6,7,0.676715411589033,1,"Measles","Meningitis and encephalitis","under5","female",0.539454441025279,0.622806518114003,0.549462583079889,0.054864512195122
"4292",1,8,0.560422761170264,1,"Sepsis (non-obstetric)","Tetanus","under5","female",0.367856706959557,0.479260629500169,0.372024832489617,0.0249937398373983
"4293",2,8,0.71880986768679,1,"Acute resp infect incl pneumonia","Tetanus","under5","female",0.510946224645637,0.630430553842208,0.546915914841961,0.0462660975609757
"4294",3,8,0.758766248921834,1,"HIV/AIDS related death","Tetanus","under5","female",0.565400701009416,0.655876874844497,0.591229579079487,0.0502291869918699
"4295",4,8,0.790797355502882,1,"Diarrhoeal diseases","Tetanus","under5","female",0.565101705577646,0.706599319433319,0.621490167723118,0.0559792276422764
"4296",5,8,0.669776294803508,1,"Malaria","Tetanus","under5","female",0.495158957580101,0.592151815027227,0.497078069268752,0.0423499593495935
"4297",6,8,0.697925588089468,1,"Measles","Tetanus","under5","female",0.447331369473035,0.592992070704874,0.511253093907191,0.0352845528455285
"4298",7,8,0.602402908460999,1,"Meningitis and encephalitis","Tetanus","under5","female",0.467147693922303,0.555837769752165,0.428990792765644,0.0434620731707317
"4299",1,9,0.851513857473493,1,"Sepsis (non-obstetric)","Pulmonary tuberculosis","under5","female",0.605991217759644,0.706848725153884,0.632282442350275,0.0533165853658538
"4300",2,9,0.656879743936692,1,"Acute resp infect incl pneumonia","Pulmonary tuberculosis","under5","female",0.508805476708768,0.589859900315728,0.515366537776234,0.0562678048780488
"4301",3,9,0.629403702101939,1,"HIV/AIDS related death","Pulmonary tuberculosis","under5","female",0.4839065696919,0.545064764732902,0.451951351392347,0.0526860162601627
"4302",4,9,0.856852909063619,1,"Diarrhoeal diseases","Pulmonary tuberculosis","under5","female",0.690255431464039,0.774196654161649,0.747292923099877,0.0822084959349591
"4303",5,9,0.847387296316493,1,"Malaria","Pulmonary tuberculosis","under5","female",0.690710835760235,0.742362473014223,0.709771637410299,0.072915731707317
"4304",6,9,0.819127735121244,1,"Measles","Pulmonary tuberculosis","under5","female",0.643445048279397,0.720828260753817,0.678510928912939,0.0636470731707318
"4305",7,9,0.898347285693562,1,"Meningitis and encephalitis","Pulmonary tuberculosis","under5","female",0.714584817013478,0.785428810008018,0.762998462263633,0.0808019105691055
"4306",8,9,0.848552359920843,1,"Tetanus","Pulmonary tuberculosis","under5","female",0.628582547571367,0.723619813943909,0.664767595381142,0.056729268292683
"4307",1,10,0.77496498015945,1,"Sepsis (non-obstetric)","Pertussis","under5","female",0.58045672065406,0.671803132970548,0.586508073891216,0.0472710975609757
"4308",2,10,0.637806883577747,1,"Acute resp infect incl pneumonia","Pertussis","under5","female",0.502530018945349,0.582141132194384,0.505788816788691,0.052284918699187
"4309",3,10,0.603788174298077,1,"HIV/AIDS related death","Pertussis","under5","female",0.493372623155756,0.555598540704391,0.467145556381842,0.0504876829268292
"4310",4,10,0.799613947241417,1,"Diarrhoeal diseases","Pertussis","under5","female",0.643140707909626,0.734243590780926,0.697105322857724,0.0723880487804876
"4311",5,10,0.730628226744486,1,"Malaria","Pertussis","under5","female",0.574140472016846,0.659723839298128,0.605862216824445,0.0568522764227642
"4312",6,10,0.726913840946002,1,"Measles","Pertussis","under5","female",0.538897619499218,0.649499355821692,0.587817161755074,0.0497787398373983
"4313",7,10,0.795453810058129,1,"Meningitis and encephalitis","Pertussis","under5","female",0.631616382780785,0.727807684256362,0.692287223170481,0.0672865040650405
"4314",8,10,0.808174339885501,1,"Tetanus","Pertussis","under5","female",0.579444612529799,0.706063805727283,0.643518207146305,0.0485023170731707
"4315",9,10,0.530393346716034,1,"Pulmonary tuberculosis","Pertussis","under5","female",0.408537118169146,0.496024306776055,0.394812506696208,0.0423828861788618
"4316",1,11,0.475548926518646,1,"Sepsis (non-obstetric)","Haemorrhagic fever","under5","female",0.414981276526078,0.436329878573522,0.268529253501439,0.036475487804878
"4317",2,11,0.627273520498258,1,"Acute resp infect incl pneumonia","Haemorrhagic fever","under5","female",0.53421864751392,0.575518864429734,0.497620333159329,0.0590323983739838
"4318",3,11,0.76295632575907,1,"HIV/AIDS related death","Haemorrhagic fever","under5","female",0.589439107168945,0.677752682900421,0.628074336950176,0.0641254878048781
"4319",4,11,0.706569592917987,1,"Diarrhoeal diseases","Haemorrhagic fever","under5","female",0.55915153030449,0.661930274112534,0.601870183034855,0.0665462601626018
"4320",5,11,0.444117613295333,1,"Malaria","Haemorrhagic fever","under5","female",0.355877478977347,0.413430041196803,0.291883832891375,0.0375381300813009
"4321",6,11,0.62449656564473,1,"Measles","Haemorrhagic fever","under5","female",0.506553686677549,0.563035395868662,0.477559941134914,0.0500628861788618
"4322",7,11,0.509347121763493,1,"Meningitis and encephalitis","Haemorrhagic fever","under5","female",0.419075215215158,0.492039582933021,0.387599051317514,0.0473511382113822
"4323",8,11,0.666000427397357,1,"Tetanus","Haemorrhagic fever","under5","female",0.489691072569385,0.594146848831661,0.497769077944715,0.0441523983739838
"4324",9,11,0.879138442755159,1,"Pulmonary tuberculosis","Haemorrhagic fever","under5","female",0.701700019439541,0.768976038939828,0.742692309982461,0.0773287398373984
"4325",10,11,0.828628704526221,1,"Pertussis","Haemorrhagic fever","under5","female",0.668686298270174,0.745764106746689,0.714518505250423,0.0693142276422764
"4326",1,12,0.384698140716287,1,"Sepsis (non-obstetric)","Other and unspecified infect dis","under5","female",0.312224649843805,0.335579421777526,0.184859269586999,0.0251127235772357
"4327",2,12,0.556614999278159,1,"Acute resp infect incl pneumonia","Other and unspecified infect dis","under5","female",0.4375454439651,0.497317353912928,0.386964148828497,0.0450834552845529
"4328",3,12,0.684770571787461,1,"HIV/AIDS related death","Other and unspecified infect dis","under5","female",0.491206202015638,0.589423163437787,0.513799178143361,0.0497717479674797
"4329",4,12,0.72951215815937,1,"Diarrhoeal diseases","Other and unspecified infect dis","under5","female",0.579823590891795,0.669396267817606,0.59224129870655,0.0646780487804878
"4330",5,12,0.4446345386781,1,"Malaria","Other and unspecified infect dis","under5","female",0.370895885745473,0.402859129086768,0.269650207555016,0.0363534959349593
"4331",6,12,0.519903827991312,1,"Measles","Other and unspecified infect dis","under5","female",0.399756627669253,0.473398757404769,0.365200140951849,0.0365238617886179
"4332",7,12,0.490724112339406,1,"Meningitis and encephalitis","Other and unspecified infect dis","under5","female",0.400277052061286,0.464983858544387,0.333291126924005,0.0422390243902439
"4333",8,12,0.590226005292967,1,"Tetanus","Other and unspecified infect dis","under5","female",0.448974064423336,0.519054805493988,0.418890260579722,0.0371295528455285
"4334",9,12,0.804799893857511,1,"Pulmonary tuberculosis","Other and unspecified infect dis","under5","female",0.602758170984601,0.680544537955639,0.622587424158912,0.0619254878048782
"4335",10,12,0.734257593450038,1,"Pertussis","Other and unspecified infect dis","under5","female",0.569238922076736,0.655812584775728,0.59179235570652,0.0547563414634146
"4336",11,12,0.461611538287965,1,"Haemorrhagic fever","Other and unspecified infect dis","under5","female",0.399156825272115,0.420064831379489,0.289029726420828,0.0409739024390245
"4337",1,18,0.695700107348373,1,"Sepsis (non-obstetric)","Other and unspecified neoplasms","under5","female",0.477054725545991,0.576043881437365,0.480763663418426,0.0375513821138213
"4338",2,18,0.777158545328491,1,"Acute resp infect incl pneumonia","Other and unspecified neoplasms","under5","female",0.591242164455755,0.675770099578158,0.624127581725389,0.0599050406504066
